Item_Fat_Content,Item_ID,Item_Type,Item_Category,Item_Visibility,Visibility_Band,Item_Weight,Sales_Per_Weight,High_Rated_Item,Rating
Low Fat,FDP46,Snack Foods,Packaged Foods,0.074553522,Medium,15.35,5.985863192,1,4.4
Low Fat,FDZ09,Snack Foods,Packaged Foods,0.104791689,High,17.6,9.391295455,1,4.4
Low Fat,DRF13,Soft Drinks,Drinks,0,Low,12.1,11.99540496,1,4.4
Low Fat,DRG36,Soft Drinks,Drinks,0.095298849,High,14.15,12.14209187,1,4.4
Regular,FDJ12,Baking Goods,Packaged Foods,0.039008625,Medium,8.895,23.49967397,1,4.4
Regular,FDZ49,Canned,Packaged Foods,0.133034816,High,11,20.18907273,1,4.4
Regular,FDW52,Frozen Foods,Perishables,0.037491314,Medium,14,11.73232857,1,4.4
Regular,FDY16,Frozen Foods,Perishables,0.092150005,High,18.35,10.07229428,1,4.4
Regular,FDZ43,Fruits and Vegetables,Perishables,0.057011062,Medium,11,21.99556364,1,4.4
Regular,FDE33,Fruits and Vegetables,Perishables,0.049594299,Medium,19.35,3.982656331,1,4.4
Regular,FDU43,Fruits and Vegetables,Perishables,0,Low,19.35,12.33366408,1,4.4
Regular,FDU51,Meat,Perishables,0.096433359,High,20.2,8.836772277,1,4.4
Regular,FDW21,Snack Foods,Packaged Foods,0.005958918,Low,5.34,19.03292135,1,4.4
Regular,FDI21,Snack Foods,Packaged Foods,0.056555715,Medium,5.59,11.20157424,1,4.4
Regular,FDI58,Snack Foods,Packaged Foods,0.070645636,Medium,7.64,11.93874346,1,4.4
Regular,FDJ21,Snack Foods,Packaged Foods,0.038496166,Medium,16.7,8.832946108,1,4.4
low fat,NCJ29,Health and Hygiene,Household,0.035163639,Medium,10.6,7.964377358,1,4.4
Regular,FDW09,Snack Foods,Packaged Foods,0.025899245,Low,13.65,5.943604396,1,4.4
Low Fat,FDB45,Fruits and Vegetables,Perishables,0.021416681,Low,20.85,5.018254197,1,4.4
Low Fat,FDO37,Breakfast,Packaged Foods,0,Low,8.06,28.87501241,1,4.4
Low Fat,FDO25,Canned,Packaged Foods,0.127968205,High,6.3,33.27412698,1,4.4
Low Fat,FDY25,Canned,Packaged Foods,0.034112833,Low,12,15.01646667,1,4.4
Low Fat,FDX02,Dairy,Perishables,0.057292529,Medium,16,14.021275,1,4.4
Low Fat,FDK16,Frozen Foods,Perishables,0.115799592,High,9.065,10.5139989,1,4.4
Low Fat,FDB08,Fruits and Vegetables,Perishables,0.031230059,Low,6.055,26.48353427,1,4.4
Low Fat,FDS55,Fruits and Vegetables,Perishables,0,Low,7.02,21.10732194,1,4.4
Low Fat,FDU55,Fruits and Vegetables,Perishables,0.036057562,Medium,16.2,16.06961728,1,4.4
Low Fat,NCH42,Household,Household,0.036686158,Medium,6.86,33.46953353,1,4.4
Low Fat,NCO02,Others,Packaged Foods,0.07366703,Medium,11.15,5.938493274,1,4.4
Low Fat,FDK22,Snack Foods,Packaged Foods,0.026192765,Low,9.8,22.00867347,1,4.4
Low Fat,FDC58,Snack Foods,Packaged Foods,0.042113173,Medium,10.195,4.172908288,1,4.4
Low Fat,FDP58,Snack Foods,Packaged Foods,0.135692831,High,11.1,19.82416216,1,4.4
Regular,FDV48,Baking Goods,Packaged Foods,0.051827123,Medium,9.195,8.424622077,1,4.4
Regular,FDK60,Baking Goods,Packaged Foods,0.094246644,High,16.5,5.994351515,1,4.4
Regular,FDS59,Breads,Perishables,0.04407225,Medium,14.8,7.368716216,1,4.4
Regular,FDN25,Breakfast,Packaged Foods,0.061424738,Medium,7.895,7.315870804,1,4.4
Regular,FDG38,Canned,Packaged Foods,0,Low,8.975,9.46210585,1,4.4
Regular,FDM02,Canned,Packaged Foods,0.074035423,Medium,12.5,7.033584,1,4.4
Regular,FDY28,Frozen Foods,Perishables,0.15277077,High,7.47,28.7043909,1,4.4
Regular,FDT16,Frozen Foods,Perishables,0.048860587,Medium,9.895,26.29891865,1,4.4
Regular,FDQ40,Frozen Foods,Perishables,0.036174285,Medium,11.1,15.86227027,1,4.4
Regular,FDU28,Frozen Foods,Perishables,0.094300933,High,19.2,9.766739583,1,4.4
Regular,FDC57,Fruits and Vegetables,Perishables,0.054816926,Medium,20.1,9.665771144,1,4.4
Regular,FDN46,Snack Foods,Packaged Foods,0.145220646,High,7.21,14.30418863,1,4.4
Regular,FDT10,Snack Foods,Packaged Foods,0.062297249,Medium,16.7,3.632107784,1,4.4
low fat,FDZ33,Snack Foods,Packaged Foods,0.107834541,High,10.195,14.37053458,1,4.4
Low Fat,NCJ05,Health and Hygiene,Household,0.045865089,Medium,,0,1,4.4
Low Fat,FDN01,Breakfast,Packaged Foods,0.07204818,Medium,,0,1,4.4
Low Fat,FDC02,Canned,Packaged Foods,0.068489201,Medium,,0,1,4.4
Low Fat,FDS01,Canned,Packaged Foods,0.017659068,Low,,0,1,4.4
Low Fat,DRI39,Dairy,Perishables,0.096592065,High,,0,1,4.4
Low Fat,FDB53,Frozen Foods,Perishables,0.138777108,High,,0,1,4.4
Low Fat,FDI28,Frozen Foods,Perishables,0.026194237,Low,,0,1,4.4
Low Fat,FDL04,Frozen Foods,Perishables,0.111381428,High,,0,1,4.4
Low Fat,DRJ59,Hard Drinks,Drinks,0,Low,,0,1,4.4
Low Fat,DRL35,Hard Drinks,Drinks,0.030554947,Low,,0,1,4.4
Low Fat,NCI29,Health and Hygiene,Household,0.032463574,Low,,0,1,4.4
Low Fat,NCK29,Health and Hygiene,Household,0,Low,,0,1,4.4
Low Fat,NCM05,Health and Hygiene,Household,0.059557164,Medium,,0,1,4.4
Low Fat,NCO29,Health and Hygiene,Household,0.032099989,Low,,0,1,4.4
Low Fat,NCP17,Health and Hygiene,Household,0.027580163,Low,,0,1,4.4
Low Fat,NCE42,Household,Household,0.01055095,Low,,0,1,4.4
Low Fat,NCI42,Household,Household,0.01031535,Low,,0,1,4.4
Low Fat,NCQ54,Household,Household,0.012481638,Low,,0,1,4.4
Low Fat,FDV45,Snack Foods,Packaged Foods,0.044829295,Medium,,0,1,4.4
Regular,FDO49,Breakfast,Packaged Foods,0.032892112,Low,,0,1,4.4
Regular,FDB02,Canned,Packaged Foods,0.029023048,Low,,0,1,4.4
Regular,FDE51,Dairy,Perishables,0.096000183,High,,0,1,4.4
Regular,FDR19,Fruits and Vegetables,Perishables,0.158947217,High,,0,1,4.4
Regular,FDR31,Fruits and Vegetables,Perishables,0.048924811,Medium,,0,1,4.4
Regular,FDT07,Fruits and Vegetables,Perishables,0.076944658,Medium,,0,1,4.4
Regular,FDI07,Meat,Perishables,0.033597374,Low,,0,1,4.4
Regular,FDU28,Frozen Foods,Perishables,0.09444959,High,19.2,9.782364583,1,4.3
Low Fat,DRI11,Hard Drinks,Drinks,0.034237682,Low,,0,1,4.3
Regular,FDE51,Dairy,Perishables,0.161466534,High,5.925,7.680776371,1,4.3
Low Fat,FDU02,Dairy,Perishables,0.102511504,High,13.35,17.27604494,1,4.3
Low Fat,FDA46,Snack Foods,Packaged Foods,0.117818348,High,13.6,14.18482353,1,4.3
Low Fat,FDF09,Fruits and Vegetables,Perishables,0.012090074,Low,,0,1,4.3
Regular,FDL12,Baking Goods,Packaged Foods,0.121531501,High,15.85,3.736403785,1,4.3
Low Fat,FDQ10,Snack Foods,Packaged Foods,0.033230816,Low,12.85,13.41184436,1,4.3
Regular,FDZ16,Frozen Foods,Perishables,0.160760054,High,16.85,11.42123442,1,4.3
Low Fat,FDY25,Canned,Packaged Foods,0.033809913,Low,,0,1,4.3
Regular,FDR28,Frozen Foods,Perishables,0.026001976,Low,13.85,11.66216606,1,4.3
Low Fat,FDX20,Fruits and Vegetables,Perishables,0.042560252,Medium,7.365,30.70902919,1,4.3
Low Fat,DRF49,Soft Drinks,Drinks,0.071077939,Medium,7.27,15.71551582,1,4.3
Regular,DRL01,Soft Drinks,Drinks,0.077608838,High,19.5,11.97414359,1,4.3
Regular,FDB35,Starchy Foods,Packaged Foods,0.064750025,Medium,12.3,7.53499187,1,4.3
Low Fat,NCN55,Others,Packaged Foods,0.059582996,Medium,14.6,16.35984932,1,4.3
Low Fat,FDG52,Frozen Foods,Perishables,0.065732883,Medium,13.65,3.350930403,1,4.3
Regular,FDR44,Fruits and Vegetables,Perishables,0,Low,6.11,21.48883797,1,4.3
Low Fat,FDX15,Meat,Perishables,0.15616879,High,17.2,9.340569767,1,4.3
Low Fat,DRJ13,Soft Drinks,Drinks,0.062837968,Medium,12.65,12.77136759,1,4.3
Low Fat,FDF14,Canned,Packaged Foods,0.027164679,Low,7.55,20.17668874,1,4.3
Regular,FDU44,Fruits and Vegetables,Perishables,0.058414678,Medium,12.15,13.45310288,1,4.3
Regular,FDT39,Meat,Perishables,0.009866049,Low,6.26,24.14322684,1,4.3
Low Fat,FDE08,Fruits and Vegetables,Perishables,0.082551042,High,18.2,8.09743956,1,4.3
Regular,FDV60,Baking Goods,Packaged Foods,0.11679292,High,,0,1,4.3
Low Fat,NCQ54,Household,Household,0.012540003,Low,17.7,9.437706215,1,4.3
Low Fat,FDX19,Fruits and Vegetables,Perishables,0.096715523,High,19.1,12.30868063,1,4.3
Regular,FDS33,Snack Foods,Packaged Foods,0.123428594,High,6.67,13.36602699,1,4.3
Low Fat,DRQ35,Hard Drinks,Drinks,0.042086652,Medium,,0,1,4.3
Low Fat,DRI37,Soft Drinks,Drinks,0.107765165,High,15.85,3.759646688,1,4.3
Regular,FDU09,Snack Foods,Packaged Foods,0.06670068,Medium,7.71,7.171932555,1,4.3
Regular,FDH26,Canned,Packaged Foods,0.034699737,Low,19.25,7.363615584,1,4.3
Regular,FDL51,Dairy,Perishables,0.047684831,Medium,20.7,10.26993237,1,4.3
Low Fat,NCA54,Household,Household,0.036715907,Medium,16.5,10.91101818,1,4.3
Low Fat,FDB34,Snack Foods,Packaged Foods,0.026604781,Low,15.25,5.653757377,1,4.3
Low Fat,FDT57,Snack Foods,Packaged Foods,0.031860325,Low,15.2,15.46873684,1,4.3
Low Fat,NCE19,Household,Household,0.093203257,High,8.97,5.885797101,1,4.3
Low Fat,FDZ38,Dairy,Perishables,0.008033611,Low,17.6,9.900125,1,4.3
Regular,FDF10,Snack Foods,Packaged Foods,0.15717236,High,15.5,9.622051613,1,4.3
Low Fat,NCO54,Household,Household,0.014205168,Low,,0,1,4.3
Low Fat,FDO28,Frozen Foods,Perishables,0.072284689,Medium,5.765,20.79961839,1,4.3
Low Fat,FDU25,Canned,Packaged Foods,0.026681262,Low,12.35,4.568793522,1,4.3
Regular,FDA40,Frozen Foods,Perishables,0.099252438,High,16,5.46785,1,4.3
Low Fat,FDQ37,Breakfast,Packaged Foods,0.149404057,High,20.75,9.29386988,1,4.3
Low Fat,NCX42,Household,Household,0.00599072,Low,6.36,25.73154088,1,4.3
Low Fat,NCD19,Household,Household,0.022059594,Low,8.93,6.27787234,1,4.3
Low Fat,DRG01,Soft Drinks,Drinks,0.044869794,Medium,14.8,5.166689189,1,4.3
Low Fat,DRH13,Soft Drinks,Drinks,0.023983258,Low,8.575,12.39976676,1,4.3
Regular,FDO22,Snack Foods,Packaged Foods,0.017960492,Low,13.5,6.044148148,1,4.3
Low Fat,DRE25,Soft Drinks,Drinks,0.073269336,Medium,15.35,6.000781759,1,4.3
Low Fat,NCF42,Household,Household,0.167383061,High,17.35,10.12514121,1,4.3
Regular,FDZ01,Canned,Packaged Foods,0.01516265,Low,8.975,11.35364903,1,4.3
Low Fat,FDY51,Meat,Perishables,0.081465335,High,12.5,17.662384,1,4.3
Low Fat,FDA34,Starchy Foods,Packaged Foods,0.014788594,Low,,0,1,4.3
Regular,FDS19,Fruits and Vegetables,Perishables,0.064153845,Medium,13.8,5.572550725,1,4.3
Regular,FDG20,Fruits and Vegetables,Perishables,0.210375806,High,15.5,11.49695484,1,4.3
Regular,FDR24,Baking Goods,Packaged Foods,0.062979148,Medium,17.35,5.071066282,1,4.3
Low Fat,NCI43,Household,Household,0.025963795,Low,19.85,2.334387909,1,4.3
Regular,FDG21,Seafood,Packaged Foods,0.146895866,High,17.35,8.622766571,1,4.3
Regular,FDF40,Dairy,Perishables,0.022639471,Low,20.25,12.26712099,1,4.3
Low Fat,FDS03,Meat,Perishables,0.139419417,High,,0,1,4.3
Regular,FDA01,Canned,Packaged Foods,0.054367971,Medium,15,3.906026667,1,4.3
Low Fat,DRC12,Soft Drinks,Drinks,0.038040837,Medium,17.85,10.59489076,1,4.3
Regular,FDY35,Breads,Perishables,0.016060186,Low,17.6,2.684102273,1,4.3
Regular,FDH20,Fruits and Vegetables,Perishables,0.024928351,Low,16.1,5.909378882,1,4.3
Low Fat,FDR58,Snack Foods,Packaged Foods,0.041718456,Medium,,0,1,4.3
Regular,FDI41,Frozen Foods,Perishables,0.109003832,High,,0,1,4.3
Low Fat,FDA15,Dairy,Perishables,0.016054884,Low,9.3,26.90421505,1,4.3
Low Fat,DRD60,Soft Drinks,Drinks,0.065188619,Medium,,0,1,4.3
Regular,FDS31,Fruits and Vegetables,Perishables,0,Low,13.1,13.65891603,1,4.3
Low Fat,FDS49,Canned,Packaged Foods,0.079794329,High,9,8.907155556,1,4.3
Low Fat,FDJ45,Seafood,Packaged Foods,0.073055148,Medium,,0,1,4.3
Regular,FDZ35,Breads,Perishables,0.022278477,Low,9.6,10.67697917,1,4.3
Low Fat,DRM48,Soft Drinks,Drinks,0.113125627,High,15.2,2.545052632,1,4.3
Low Fat,NCA05,Health and Hygiene,Household,0.025272781,Low,20.75,7.06859759,1,4.3
Regular,FDC09,Fruits and Vegetables,Perishables,0.026409147,Low,15.5,6.58923871,1,4.3
Low Fat,FDQ24,Baking Goods,Packaged Foods,0.12898088,High,,0,1,4.3
Low Fat,FDQ21,Snack Foods,Packaged Foods,0.019502354,Low,21.25,5.688263529,1,4.3
Low Fat,NCK54,Household,Household,0.029380407,Low,,0,1,4.3
Low Fat,FDK28,Frozen Foods,Perishables,0.065960909,Medium,5.695,45.52495171,1,4.3
Low Fat,FDJ56,Fruits and Vegetables,Perishables,0.183688161,High,8.985,11.15971063,1,4.3
Low Fat,FDU36,Baking Goods,Packaged Foods,0.046342889,Medium,6.15,15.82738211,1,4.3
Low Fat,FDR23,Breads,Perishables,0.081914677,High,15.85,11.2073817,1,4.3
Low Fat,FDN13,Breakfast,Packaged Foods,0.152294691,High,18.6,5.319129032,1,4.3
Low Fat,FDK02,Canned,Packaged Foods,0.112399145,High,12.5,9.63552,1,4.3
Low Fat,FDD02,Canned,Packaged Foods,0.050369191,Medium,16.6,7.060987952,1,4.3
Low Fat,DRD15,Dairy,Perishables,0.056884225,Medium,10.6,21.88341509,1,4.3
Low Fat,FDE29,Frozen Foods,Perishables,0.143351652,High,8.905,6.972240314,1,4.3
Low Fat,FDD28,Frozen Foods,Perishables,0.05337973,Medium,10.695,5.309995325,1,4.3
Low Fat,FDD29,Frozen Foods,Perishables,0.018439138,Low,12.15,20.96870782,1,4.3
Low Fat,FDE09,Fruits and Vegetables,Perishables,0,Low,8.775,12.68635897,1,4.3
Low Fat,FDI45,Fruits and Vegetables,Perishables,0.037639672,Medium,13.1,13.40499237,1,4.3
Low Fat,FDA32,Fruits and Vegetables,Perishables,0.030140981,Low,14,15.42994286,1,4.3
Low Fat,FDZ20,Fruits and Vegetables,Perishables,0.0343603,Low,16.1,15.74134161,1,4.3
Low Fat,FDT43,Fruits and Vegetables,Perishables,0.020579897,Low,16.35,3.188525994,1,4.3
Low Fat,FDT44,Fruits and Vegetables,Perishables,0.103146658,High,16.6,7.063048193,1,4.3
Low Fat,FDN32,Fruits and Vegetables,Perishables,0.01558456,Low,17.5,10.57866286,1,4.3
Low Fat,FDR08,Fruits and Vegetables,Perishables,0.037681448,Medium,18.7,5.940566845,1,4.3
Low Fat,DRN35,Hard Drinks,Drinks,0.070356805,Medium,8.01,4.600898876,1,4.3
Low Fat,DRH23,Hard Drinks,Drinks,0,Low,14.65,3.751631399,1,4.3
Low Fat,NCK17,Health and Hygiene,Household,0.037953762,Medium,11,3.495272727,1,4.3
Low Fat,NCS05,Health and Hygiene,Household,0.021010687,Low,11.5,11.42558261,1,4.3
Low Fat,NCK53,Health and Hygiene,Household,0.037639672,Medium,11.6,8.48312069,1,4.3
Low Fat,NCR41,Health and Hygiene,Household,0.018052019,Low,17.85,5.412291317,1,4.3
Low Fat,NCS17,Health and Hygiene,Household,0.080626601,High,18.6,4.975462366,1,4.3
Low Fat,NCV17,Health and Hygiene,Household,0.016132592,Low,18.85,6.910482759,1,4.3
Low Fat,NCL05,Health and Hygiene,Household,0,Low,19.6,2.187602041,1,4.3
Low Fat,NCZ30,Household,Household,0.026225693,Low,6.59,18.05915023,1,4.3
Low Fat,NCE31,Household,Household,0.185130961,High,7.67,4.292255541,1,4.3
Low Fat,NCY54,Household,Household,0.177971115,High,8.43,20.64557533,1,4.3
Low Fat,NCE19,Household,Household,0.093159233,High,8.97,6.220245262,1,4.3
Low Fat,NCO54,Household,Household,0.014296484,Low,19.5,2.756994872,1,4.3
Low Fat,NCA06,Household,Household,0.143506376,High,20.5,1.693609756,1,4.3
Low Fat,NCL19,Others,Packaged Foods,0.015700603,Low,15.35,9.1952443,1,4.3
Low Fat,NCM55,Others,Packaged Foods,0.066829875,Medium,15.6,11.89694872,1,4.3
Low Fat,NCI31,Others,Packaged Foods,0.0814536,High,20,1.84095,1,4.3
Low Fat,FDX34,Snack Foods,Packaged Foods,0.072097449,Medium,6.195,19.25904762,1,4.3
Low Fat,FDM46,Snack Foods,Packaged Foods,0.160216552,High,7.365,12.69680923,1,4.3
Low Fat,FDD34,Snack Foods,Packaged Foods,0.015900971,Low,7.945,20.61938326,1,4.3
Low Fat,FDL34,Snack Foods,Packaged Foods,0.041009558,Medium,16,8.8281,1,4.3
Low Fat,FDM10,Snack Foods,Packaged Foods,0.076089711,Medium,18.25,11.66694795,1,4.3
Low Fat,FDO58,Snack Foods,Packaged Foods,0.039638705,Medium,19.6,8.472071429,1,4.3
Low Fat,DRD37,Soft Drinks,Drinks,0.013863257,Low,9.8,4.602653061,1,4.3
Low Fat,DRL49,Soft Drinks,Drinks,0.056516756,Medium,13.15,10.91111787,1,4.3
Low Fat,DRM48,Soft Drinks,Drinks,0.113072194,High,15.2,2.360842105,1,4.3
Regular,FDU24,Baking Goods,Packaged Foods,0,Low,6.78,14.01356932,1,4.3
Regular,FDV48,Baking Goods,Packaged Foods,0.051697108,Medium,9.195,8.620380642,1,4.3
Regular,FDI12,Baking Goods,Packaged Foods,0.100555034,High,9.395,9.460947312,1,4.3
Regular,FDI48,Baking Goods,Packaged Foods,0.055805027,Medium,11.85,4.478194093,1,4.3
Regular,FDK25,Breakfast,Packaged Foods,0.157075658,High,11.6,14.36615517,1,4.3
Regular,FDK26,Canned,Packaged Foods,0.032227432,Low,5.46,34.21684982,1,4.3
Regular,FDZ49,Canned,Packaged Foods,0.133352623,High,11,19.97998182,1,4.3
Regular,FDE14,Canned,Packaged Foods,0.031494041,Low,13.65,7.243223443,1,4.3
Regular,FDT50,Dairy,Perishables,0,Low,6.75,14.33706667,1,4.3
Regular,FDZ26,Dairy,Perishables,0.144241314,High,11.6,20.63984483,1,4.3
Regular,FDP40,Frozen Foods,Perishables,0.034410585,Low,4.555,24.44663008,1,4.3
Regular,FDD41,Frozen Foods,Perishables,0.08739577,High,6.765,15.56993348,1,4.3
Regular,FDV16,Frozen Foods,Perishables,0.083059634,High,7.75,4.613651613,1,4.3
Regular,FDG41,Frozen Foods,Perishables,0.076681143,Medium,8.84,12.52520362,1,4.3
Regular,FDM04,Frozen Foods,Perishables,0.04719387,Medium,9.195,5.74949429,1,4.3
Regular,FDR31,Fruits and Vegetables,Perishables,0.04923932,Medium,6.46,22.35452012,1,4.3
Regular,FDD44,Fruits and Vegetables,Perishables,0.078522357,High,8.05,31.94591304,1,4.3
Regular,FDV44,Fruits and Vegetables,Perishables,0.039906377,Medium,8.365,22.87134489,1,4.3
Regular,FDM08,Fruits and Vegetables,Perishables,0.053667516,Medium,10.1,22.08007921,1,4.3
Regular,FDW19,Fruits and Vegetables,Perishables,0.038560279,Medium,12.35,8.895303644,1,4.3
Regular,FDF57,Fruits and Vegetables,Perishables,0.058918844,Medium,14.5,11.70653793,1,4.3
Regular,FDQ07,Fruits and Vegetables,Perishables,0.087542757,High,15.1,14.55931126,1,4.3
Regular,FDZ31,Fruits and Vegetables,Perishables,0,Low,15.35,12.57657329,1,4.3
Regular,FDZ51,Meat,Perishables,0.054637635,Medium,11.3,8.257469027,1,4.3
Regular,FDM27,Meat,Perishables,0.158715731,High,12.35,12.73640486,1,4.3
Regular,FDQ03,Meat,Perishables,0,Low,15,15.70832,1,4.3
Regular,DRY23,Soft Drinks,Drinks,0.109265987,High,9.395,4.503587014,1,4.3
low fat,FDD57,Fruits and Vegetables,Perishables,0.022434418,Low,18.1,5.315436464,1,4.3
Low Fat,FDD14,Canned,Packaged Foods,0.297312685,High,,0,1,4.3
Low Fat,FDO36,Baking Goods,Packaged Foods,0.136417078,High,,0,1,4.3
Low Fat,FDU36,Baking Goods,Packaged Foods,0.081014461,High,,0,1,4.3
Low Fat,FDZ60,Baking Goods,Packaged Foods,0.208987123,High,,0,1,4.3
Low Fat,FDS23,Breads,Perishables,0.246678647,High,,0,1,4.3
Low Fat,DRI03,Dairy,Perishables,0.039751236,Medium,,0,1,4.3
Low Fat,FDP26,Dairy,Perishables,0.244338986,High,,0,1,4.3
Low Fat,FDC28,Frozen Foods,Perishables,0,Low,,0,1,4.3
Low Fat,FDG16,Frozen Foods,Perishables,0.157257637,High,,0,1,4.3
Low Fat,FDB33,Fruits and Vegetables,Perishables,0.025527994,Low,,0,1,4.3
Low Fat,FDI20,Fruits and Vegetables,Perishables,0.067520165,Medium,,0,1,4.3
Low Fat,FDR07,Fruits and Vegetables,Perishables,0.136119549,High,,0,1,4.3
Low Fat,NCK17,Health and Hygiene,Household,0,Low,,0,1,4.3
Low Fat,NCL05,Health and Hygiene,Household,0.083862625,High,,0,1,4.3
Low Fat,NCQ29,Health and Hygiene,Household,0.182493512,High,,0,1,4.3
Low Fat,NCX29,Health and Hygiene,Household,0.156094569,High,,0,1,4.3
Low Fat,NCB30,Household,Household,0.045002624,Medium,,0,1,4.3
Low Fat,NCE54,Household,Household,0.047098175,Medium,,0,1,4.3
Low Fat,NCU06,Household,Household,0.13027716,High,,0,1,4.3
Low Fat,FDL15,Meat,Perishables,0.081651443,High,,0,1,4.3
Low Fat,NCM07,Others,Packaged Foods,0.069968018,Medium,,0,1,4.3
Low Fat,NCP43,Others,Packaged Foods,0.053413906,Medium,,0,1,4.3
Low Fat,FDP34,Snack Foods,Packaged Foods,0.240268248,High,,0,1,4.3
Low Fat,DRF01,Soft Drinks,Drinks,0.306542848,High,,0,1,4.3
Low Fat,DRL60,Soft Drinks,Drinks,0.047377447,Medium,,0,1,4.3
Regular,FDU24,Baking Goods,Packaged Foods,0.245407386,High,,0,1,4.3
Regular,FDN25,Breakfast,Packaged Foods,0.107110465,High,,0,1,4.3
Regular,FDW38,Dairy,Perishables,0,Low,,0,1,4.3
Regular,FDX04,Frozen Foods,Perishables,0.07278643,Medium,,0,1,4.3
Regular,FDA08,Fruits and Vegetables,Perishables,0.087692636,High,,0,1,4.3
Regular,FDE33,Fruits and Vegetables,Perishables,0.086905536,High,,0,1,4.3
Regular,FDG08,Fruits and Vegetables,Perishables,0.289522833,High,,0,1,4.3
Regular,FDQ32,Fruits and Vegetables,Perishables,0.081605462,High,,0,1,4.3
Regular,FDX56,Fruits and Vegetables,Perishables,0.129668578,High,,0,1,4.3
Regular,FDX03,Meat,Perishables,0.106971167,High,,0,1,4.3
Regular,FDK58,Snack Foods,Packaged Foods,0.078758649,High,,0,1,4.3
Regular,FDL09,Snack Foods,Packaged Foods,0.22417463,High,,0,1,4.3
Regular,FDM22,Snack Foods,Packaged Foods,0.073462632,Medium,,0,1,4.3
Regular,FDV10,Snack Foods,Packaged Foods,0.116793684,High,,0,1,4.3
Low Fat,NCJ54,Household,Household,0.060067115,Medium,9.895,23.31118747,1,4.3
Low Fat,NCY30,Household,Household,0.025953257,Low,20.25,8.869017284,1,4.3
Low Fat,FDW24,Baking Goods,Packaged Foods,0.03749705,Medium,6.8,7.338735294,1,4.3
Low Fat,FDT36,Baking Goods,Packaged Foods,0.111274591,High,12.3,2.852634146,1,4.3
Low Fat,FDS60,Baking Goods,Packaged Foods,0.032448523,Low,20.85,8.530743405,1,4.3
Low Fat,FDU23,Breads,Perishables,0,Low,12.15,13.55706996,1,4.3
Low Fat,FDW47,Breads,Perishables,0.046375227,Medium,15,8.189426667,1,4.3
Low Fat,FDV49,Canned,Packaged Foods,0.025827199,Low,10,26.32226,1,4.3
Low Fat,DRI03,Dairy,Perishables,0.022703693,Low,6.03,29.50295191,1,4.3
Low Fat,FDU38,Dairy,Perishables,0.082549896,High,10.8,17.93985185,1,4.3
Low Fat,FDR02,Dairy,Perishables,0.022065676,Low,16.7,6.622071856,1,4.3
Low Fat,FDU14,Dairy,Perishables,0.034752647,Low,17.75,14.01549296,1,4.3
Low Fat,FDK28,Frozen Foods,Perishables,0.065589906,Medium,5.695,45.34935909,1,4.3
Low Fat,FDR04,Frozen Foods,Perishables,0.022566975,Low,7.075,13.75361131,1,4.3
Low Fat,FDL08,Fruits and Vegetables,Perishables,0.049719026,Medium,10.8,22.84392593,1,4.3
Low Fat,FDG57,Fruits and Vegetables,Perishables,0.07229836,Medium,14.7,3.279142857,1,4.3
Low Fat,FDF32,Fruits and Vegetables,Perishables,0,Low,16.35,12.14327829,1,4.3
Low Fat,FDL20,Fruits and Vegetables,Perishables,0,Low,17.1,6.549040936,1,4.3
Low Fat,DRK35,Hard Drinks,Drinks,0.071846495,Medium,8.365,4.536832038,1,4.3
Low Fat,DRP35,Hard Drinks,Drinks,0.090867297,High,18.85,6.755098143,1,4.3
Low Fat,NCN05,Health and Hygiene,Household,0.014459672,Low,8.235,22.08803886,1,4.3
Low Fat,NCK53,Health and Hygiene,Household,0.037581243,Medium,11.6,8.526224138,1,4.3
Low Fat,NCO41,Health and Hygiene,Household,0.018848862,Low,12.5,7.739072,1,4.3
Low Fat,NCR41,Health and Hygiene,Household,0.018023997,Low,17.85,5.37307563,1,4.3
Low Fat,NCT42,Household,Household,0.02488732,Low,5.88,25.09170068,1,4.3
